epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,336.011,0.20229,0.49122,0.92106,0.80771,0.90373,0.94549,0.93757,0.13302,0.59826,0.57496,9.9125e-05,9.9125e-05,9.9125e-05
188,337.788,0.19586,0.46808,0.93827,0.80634,0.90675,0.9464,0.93847,0.1326,0.59696,0.57437,9.29375e-05,9.29375e-05,9.29375e-05
189,339.548,0.17438,0.52714,0.92855,0.81955,0.8817,0.94404,0.93615,0.12904,0.60172,0.57217,8.675e-05,8.675e-05,8.675e-05
190,341.305,0.15955,0.46077,0.93607,0.81955,0.8817,0.94404,0.93615,0.12904,0.60172,0.57217,8.05625e-05,8.05625e-05,8.05625e-05
191,360.822,0.14383,0.94176,0.94999,0.81726,0.8764,0.94277,0.93716,0.12877,0.62721,0.57253,7.4375e-05,7.4375e-05,7.4375e-05
192,362.761,0.17279,0.87809,0.98526,0.79959,0.90015,0.94241,0.93655,0.13098,0.67206,0.57551,6.81875e-05,6.81875e-05,6.81875e-05
193,364.701,0.14311,0.73575,0.91943,0.79959,0.90015,0.94241,0.93655,0.13098,0.67206,0.57551,6.2e-05,6.2e-05,6.2e-05
194,366.567,0.15853,1.08204,0.95996,0.84548,0.87067,0.94228,0.93566,0.13644,0.72878,0.58151,5.58125e-05,5.58125e-05,5.58125e-05
195,368.446,0.12323,0.67945,0.9016,0.82682,0.89089,0.94304,0.93449,0.14252,0.79416,0.58908,4.9625e-05,4.9625e-05,4.9625e-05
196,370.197,0.12618,0.71802,0.9327,0.82682,0.89089,0.94304,0.93449,0.14252,0.79416,0.58908,4.34375e-05,4.34375e-05,4.34375e-05
197,371.984,0.13862,0.74601,0.96823,0.82315,0.89089,0.93557,0.92681,0.15036,0.84607,0.59693,3.725e-05,3.725e-05,3.725e-05
198,373.793,0.1335,0.66477,0.93676,0.82776,0.88914,0.93467,0.92608,0.15644,0.8798,0.60406,3.10625e-05,3.10625e-05,3.10625e-05
199,375.598,0.14008,1.09873,0.87263,0.82776,0.88914,0.93467,0.92608,0.15644,0.8798,0.60406,2.4875e-05,2.4875e-05,2.4875e-05
200,377.41,0.12663,0.68656,0.93033,0.82551,0.88163,0.93319,0.925,0.16038,0.89264,0.60745,1.86875e-05,1.86875e-05,1.86875e-05
