epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,201.25,0.25211,0.61064,0.95924,0.77378,0.84801,0.95938,0.87268,0.49674,0.86656,1.03281,0.00092825,0.00092825,0.00092825
28,208.561,0.23364,0.60052,0.94204,0.70872,0.85694,0.92191,0.91815,0.21638,0.69609,0.63806,0.000915875,0.000915875,0.000915875
29,215.878,0.22956,0.59115,0.94818,0.93782,0.95423,0.96828,0.96199,0.18979,0.35933,0.61074,0.0009035,0.0009035,0.0009035
30,224.008,0.23166,0.54377,0.94323,0.95221,0.94797,0.9717,0.96944,0.17234,0.28587,0.59235,0.000891125,0.000891125,0.000891125
31,232.332,0.22933,0.52866,0.94654,0.964,0.96515,0.97658,0.95099,0.29634,0.33772,0.75761,0.00087875,0.00087875,0.00087875
32,240.196,0.22888,0.57174,0.94396,0.91257,0.83786,0.95896,0.95628,0.19465,0.52988,0.62516,0.000866375,0.000866375,0.000866375
33,247.373,0.22095,0.5783,0.94295,0.93897,0.90742,0.96362,0.9314,0.31773,0.58305,0.75849,0.000854,0.000854,0.000854
34,254.621,0.23407,0.58408,0.94228,0.84307,0.89698,0.96804,0.96262,0.21312,0.64638,0.63678,0.000841625,0.000841625,0.000841625
35,262.091,0.23291,0.60358,0.95196,0.89351,0.96618,0.97995,0.9753,0.23052,0.34519,0.65587,0.00082925,0.00082925,0.00082925
36,269.434,0.22536,0.5714,0.94831,0.9133,0.91293,0.97479,0.97328,0.20337,0.39434,0.64569,0.000816875,0.000816875,0.000816875
37,276.597,0.2246,0.51988,0.94099,0.93174,0.95517,0.97726,0.97036,0.23676,0.28464,0.65841,0.0008045,0.0008045,0.0008045
38,283.795,0.21838,0.52622,0.93421,0.94189,0.93365,0.9752,0.9743,0.18719,0.38116,0.61227,0.000792125,0.000792125,0.000792125
39,291.216,0.22374,0.51267,0.94584,0.85822,0.89478,0.95466,0.9534,0.14834,0.57545,0.57419,0.00077975,0.00077975,0.00077975
40,298.624,0.21957,0.52007,0.93973,0.97175,0.96864,0.97924,0.97698,0.1757,0.28717,0.59933,0.000767375,0.000767375,0.000767375
41,305.854,0.22008,0.51331,0.94824,0.97342,0.97063,0.98081,0.97932,0.13827,0.25896,0.55989,0.000755,0.000755,0.000755
42,313.193,0.21291,0.50712,0.94011,0.87023,0.92201,0.97461,0.97241,0.1649,0.50657,0.60025,0.000742625,0.000742625,0.000742625
43,320.421,0.21101,0.485,0.93812,0.96357,0.95299,0.97839,0.97771,0.17178,0.21525,0.59904,0.00073025,0.00073025,0.00073025
44,327.721,0.21459,0.50171,0.9395,0.88858,0.92128,0.97804,0.97376,0.18924,0.5084,0.60716,0.000717875,0.000717875,0.000717875
45,334.857,0.20803,0.49262,0.93152,0.86374,0.91315,0.96839,0.95611,0.25863,0.48755,0.67935,0.0007055,0.0007055,0.0007055
46,342.027,0.22084,0.5094,0.94578,0.95623,0.92733,0.98329,0.97687,0.22169,0.37322,0.64237,0.000693125,0.000693125,0.000693125
47,349.218,0.21219,0.47525,0.93599,0.94586,0.94101,0.9791,0.97567,0.18615,0.35051,0.62002,0.00068075,0.00068075,0.00068075
48,356.866,0.20707,0.48176,0.93697,0.9476,0.95435,0.98318,0.97853,0.2133,0.3305,0.6204,0.000668375,0.000668375,0.000668375
49,364.378,0.20362,0.47123,0.93173,0.9602,0.96169,0.98966,0.98542,0.21271,0.23738,0.65819,0.000656,0.000656,0.000656
50,372.154,0.20351,0.45535,0.93709,0.97018,0.97021,0.98491,0.98391,0.16546,0.26825,0.59112,0.000643625,0.000643625,0.000643625
51,380.02,0.1994,0.44133,0.9352,0.95769,0.95657,0.98299,0.98135,0.16882,0.2559,0.59816,0.00063125,0.00063125,0.00063125
52,387.924,0.20382,0.41357,0.92666,0.96072,0.97589,0.99185,0.99096,0.20639,0.21615,0.63456,0.000618875,0.000618875,0.000618875
53,396.076,0.19693,0.40601,0.93101,0.96667,0.98988,0.99455,0.99174,0.15407,0.19063,0.58621,0.0006065,0.0006065,0.0006065
54,404.039,0.1981,0.42629,0.92825,0.84885,0.87794,0.98448,0.98264,0.1637,0.65668,0.58163,0.000594125,0.000594125,0.000594125
55,411.186,0.19114,0.42053,0.92781,0.96117,0.96743,0.991,0.98768,0.17985,0.21885,0.59227,0.00058175,0.00058175,0.00058175
56,418.321,0.19909,0.42261,0.93685,0.99018,0.96544,0.99022,0.98727,0.17282,0.26312,0.58838,0.000569375,0.000569375,0.000569375
57,425.42,0.1859,0.4161,0.92906,0.96836,0.93194,0.98892,0.9874,0.16524,0.20652,0.57257,0.000557,0.000557,0.000557
58,432.556,0.19253,0.40063,0.93189,0.96416,0.95724,0.98879,0.98723,0.18356,0.23498,0.59171,0.000544625,0.000544625,0.000544625
59,439.854,0.19435,0.39944,0.92467,0.96665,0.97927,0.98985,0.98846,0.15322,0.20554,0.5772,0.00053225,0.00053225,0.00053225
60,447.249,0.19834,0.39782,0.93023,0.95453,0.94278,0.99137,0.98998,0.15138,0.29661,0.58538,0.000519875,0.000519875,0.000519875
61,455.087,0.19785,0.40358,0.93673,0.98953,0.98344,0.99477,0.99477,0.17869,0.16652,0.5978,0.0005075,0.0005075,0.0005075
62,462.918,0.19052,0.39678,0.92759,0.97999,0.96015,0.99429,0.99349,0.18416,0.19712,0.59634,0.000495125,0.000495125,0.000495125
63,470.711,0.18255,0.38942,0.91877,0.98351,0.98159,0.99373,0.99373,0.15828,0.2025,0.57576,0.00048275,0.00048275,0.00048275
64,478.497,0.18352,0.39465,0.92027,0.97051,0.97308,0.995,0.99245,0.15715,0.2233,0.57446,0.000470375,0.000470375,0.000470375
65,486.249,0.17768,0.37906,0.92202,0.96322,0.96396,0.99148,0.98767,0.16083,0.21524,0.5798,0.000458,0.000458,0.000458
66,494.052,0.18226,0.37148,0.92382,0.98965,1,0.995,0.98884,0.1691,0.12688,0.58592,0.000445625,0.000445625,0.000445625
67,501.931,0.18422,0.37632,0.92048,0.99141,0.95283,0.99477,0.99171,0.15993,0.19268,0.57513,0.00043325,0.00043325,0.00043325
68,509.708,0.17319,0.3617,0.92504,0.98789,0.97526,0.99453,0.9915,0.18177,0.21014,0.59455,0.000420875,0.000420875,0.000420875
69,517.397,0.17874,0.38758,0.9208,0.96785,0.96559,0.99405,0.99073,0.14914,0.22579,0.57451,0.0004085,0.0004085,0.0004085
70,525.178,0.17581,0.38078,0.92023,0.97485,0.97408,0.99122,0.98626,0.20601,0.23073,0.61538,0.000396125,0.000396125,0.000396125
71,532.99,0.18815,0.38444,0.9262,0.98266,0.9913,0.995,0.99422,0.15595,0.1514,0.57566,0.00038375,0.00038375,0.00038375
72,540.911,0.17469,0.33201,0.91461,0.97625,0.98301,0.99388,0.99132,0.20959,0.26383,0.6352,0.000371375,0.000371375,0.000371375
73,547.993,0.1676,0.3499,0.91711,0.98927,0.98649,0.995,0.99265,0.15794,0.15441,0.57983,0.000359,0.000359,0.000359
74,555.176,0.16867,0.33074,0.9197,0.98029,0.98572,0.99455,0.99293,0.13993,0.18374,0.56,0.000346625,0.000346625,0.000346625
75,562.317,0.1718,0.34742,0.92486,0.95863,0.99114,0.99414,0.99414,0.15696,0.21273,0.5835,0.00033425,0.00033425,0.00033425
76,569.47,0.17276,0.3372,0.92514,0.93661,0.94734,0.99104,0.98777,0.14801,0.3137,0.58047,0.000321875,0.000321875,0.000321875
77,576.963,0.17406,0.36663,0.93007,0.96583,0.97464,0.99301,0.98368,0.20432,0.2713,0.69185,0.0003095,0.0003095,0.0003095
78,584.915,0.16811,0.3385,0.91266,0.98043,0.98998,0.99477,0.99395,0.15176,0.15631,0.57759,0.000297125,0.000297125,0.000297125
79,593.053,0.16497,0.30917,0.92001,0.97196,0.98605,0.99342,0.99011,0.14453,0.16594,0.56584,0.00028475,0.00028475,0.00028475
80,600.722,0.16845,0.30208,0.91193,0.94325,0.99205,0.99414,0.99275,0.13758,0.18,0.55714,0.000272375,0.000272375,0.000272375
81,608.92,0.16251,0.3074,0.92021,0.99817,0.97019,0.995,0.995,0.13244,0.1547,0.55459,0.00026,0.00026,0.00026
82,616.102,0.15869,0.31829,0.91477,0.99599,0.99973,0.995,0.99394,0.14376,0.13984,0.56593,0.000247625,0.000247625,0.000247625
83,623.339,0.16747,0.32028,0.91687,0.98693,0.98571,0.99453,0.99228,0.15226,0.17181,0.57948,0.00023525,0.00023525,0.00023525
84,630.609,0.16579,0.31694,0.91494,0.99387,0.99199,0.995,0.99366,0.14645,0.16447,0.58277,0.000222875,0.000222875,0.000222875
85,637.868,0.16533,0.31242,0.91549,0.98891,0.99195,0.99305,0.99305,0.15332,0.17463,0.58791,0.0002105,0.0002105,0.0002105
86,646.257,0.16129,0.29336,0.91053,0.99012,0.9936,0.995,0.995,0.13405,0.14122,0.56814,0.000198125,0.000198125,0.000198125
87,655.433,0.15948,0.29805,0.91783,0.99305,0.99286,0.995,0.99095,0.16388,0.1819,0.59734,0.00018575,0.00018575,0.00018575
88,663.767,0.16264,0.30883,0.9216,0.9908,0.98682,0.995,0.99414,0.16177,0.16172,0.58842,0.000173375,0.000173375,0.000173375
89,671.117,0.16262,0.30532,0.91208,0.99437,0.99983,0.995,0.995,0.1364,0.13834,0.56106,0.000161,0.000161,0.000161
90,678.903,0.15148,0.31749,0.91025,0.99244,0.99974,0.995,0.995,0.13574,0.14561,0.5596,0.000148625,0.000148625,0.000148625
91,708.097,0.11028,0.18865,0.907,0.98183,0.99232,0.995,0.995,0.113,0.11656,0.53667,0.00013625,0.00013625,0.00013625
92,715.664,0.0974,0.13147,0.91912,0.98925,0.99387,0.995,0.995,0.12404,0.12481,0.55248,0.000123875,0.000123875,0.000123875
93,723.485,0.09559,0.13424,0.9079,0.994,0.99739,0.995,0.99417,0.12478,0.10363,0.54168,0.0001115,0.0001115,0.0001115
94,731.211,0.09456,0.11805,0.92023,0.99243,0.99508,0.995,0.99352,0.12718,0.10515,0.53823,9.9125e-05,9.9125e-05,9.9125e-05
95,738.923,0.09387,0.11953,0.909,0.99597,0.98302,0.995,0.99369,0.11616,0.11292,0.53092,8.675e-05,8.675e-05,8.675e-05
96,747.349,0.0914,0.10375,0.89573,0.99617,0.98792,0.995,0.995,0.11316,0.10064,0.52805,7.4375e-05,7.4375e-05,7.4375e-05
97,754.999,0.08807,0.10648,0.89713,0.98465,0.9938,0.99477,0.99392,0.11571,0.10424,0.53032,6.2e-05,6.2e-05,6.2e-05
98,762.66,0.08221,0.10347,0.90392,0.98895,0.99512,0.995,0.995,0.11428,0.09223,0.52954,4.9625e-05,4.9625e-05,4.9625e-05
99,770.541,0.08757,0.10188,0.89048,0.99343,0.9918,0.995,0.995,0.11387,0.09132,0.52781,3.725e-05,3.725e-05,3.725e-05
100,777.735,0.08409,0.0963,0.90303,0.99328,0.99191,0.995,0.995,0.11291,0.09073,0.52864,2.4875e-05,2.4875e-05,2.4875e-05
