epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,29.0289,0.45089,2.33397,1.05723,0.01231,1,0.38578,0.33869,0.4053,3.10151,1.00546,0.000446541,0.000446541,0.000446541
15,31.0642,0.45784,2.41269,1.11511,0.01007,1,0.33303,0.27428,0.4021,3.1767,0.99606,0.00047377,0.00047377,0.00047377
16,33.1302,0.42424,2.20351,1.08235,0.00954,1,0.34176,0.27967,0.44418,3.1427,1.07172,0.000500256,0.000500256,0.000500256
17,35.1374,0.42698,2.56213,1.16584,0.00748,1,0.33298,0.27561,0.5795,2.97531,1.36233,0.000526,0.000526,0.000526
18,37.1143,0.67715,2.47559,1.23887,0.007,1,0.32216,0.26203,0.70971,2.98997,1.65755,0.000551001,0.000551001,0.000551001
19,39.0877,0.60744,2.24589,1.19467,0.00721,1,0.35504,0.28428,0.62736,3.06226,1.47898,0.00057526,0.00057526,0.00057526
20,41.0636,0.4845,2.10959,1.12545,0.0076,1,0.31993,0.26017,0.62228,3.06781,1.50713,0.000598776,0.000598776,0.000598776
21,43.0338,0.49422,2.50494,1.16121,0.00772,1,0.39728,0.32651,0.64826,2.95639,1.61055,0.00062155,0.00062155,0.00062155
22,45.0538,0.5791,2.20545,1.35287,0.0069,1,0.41839,0.35772,0.54423,2.87561,1.3737,0.000643581,0.000643581,0.000643581
23,47.1855,0.35863,2.39018,1.17726,0.00652,1,0.41944,0.38525,0.46676,2.75598,1.20724,0.00066487,0.00066487,0.00066487
24,49.242,0.66504,2.11297,1.31857,0.00612,1,0.45236,0.41764,0.4692,2.81662,1.13497,0.000685416,0.000685416,0.000685416
25,51.1598,0.4237,1.94272,1.16414,0.00606,1,0.53782,0.4949,0.45111,2.83193,1.0604,0.00070522,0.00070522,0.00070522
26,53.1471,0.55799,2.15238,1.31675,0.83388,0.21311,0.58776,0.55733,0.37047,2.7193,0.92373,0.000724281,0.000724281,0.000724281
27,55.1404,0.4523,2.32421,1.19968,0.72655,0.1,0.57977,0.54543,0.31288,2.74846,0.79551,0.0007426,0.0007426,0.0007426
28,57.0606,0.60479,2.00419,1.1595,0.93182,0.1375,0.55845,0.51179,0.32045,2.84364,0.83153,0.000760176,0.000760176,0.000760176
29,58.9473,0.35219,1.80297,1.01779,0.93182,0.1375,0.55845,0.51179,0.32045,2.84364,0.83153,0.00077701,0.00077701,0.00077701
30,60.8754,0.49302,1.95955,1.16705,0.82575,0.2125,0.60041,0.50935,0.32589,2.75989,0.88501,0.000793101,0.000793101,0.000793101
31,62.7556,0.33986,1.64478,1.06506,0.55679,0.36331,0.5385,0.47195,0.38287,2.49197,1.02815,0.00080845,0.00080845,0.00080845
32,64.7228,0.37077,2.12993,1.06837,0.35862,0.6458,0.54036,0.45928,0.45342,2.58771,1.10507,0.000823056,0.000823056,0.000823056
33,66.5729,0.3779,2.24651,1.09754,0.35862,0.6458,0.54036,0.45928,0.45342,2.58771,1.10507,0.00083692,0.00083692,0.00083692
34,68.5046,0.37807,1.78496,1.05755,0.34862,0.775,0.58463,0.53469,0.47359,2.4848,1.10798,0.000841625,0.000841625,0.000841625
35,70.4518,0.42875,2.0391,1.1921,0.69697,0.70731,0.6803,0.65951,0.29327,1.90164,0.77808,0.00082925,0.00082925,0.00082925
36,72.365,0.47234,2.40536,1.15146,0.7823,0.65721,0.78386,0.72912,0.3501,1.67709,0.84019,0.000816875,0.000816875,0.000816875
37,74.2066,0.31605,1.55548,0.99049,0.7823,0.65721,0.78386,0.72912,0.3501,1.67709,0.84019,0.0008045,0.0008045,0.0008045
38,76.1946,0.35312,1.50547,0.98515,0.53816,0.81429,0.76472,0.69212,0.40321,1.99465,0.89725,0.000792125,0.000792125,0.000792125
39,78.0988,0.4019,1.52437,1.03729,0.41492,0.84334,0.60638,0.52449,0.36768,2.26676,0.82311,0.00077975,0.00077975,0.00077975
40,80.0915,0.40536,1.81566,1.1122,0.38243,0.82124,0.6178,0.46913,0.50218,3.27115,1.19931,0.000767375,0.000767375,0.000767375
41,81.9423,0.47653,1.69289,1.08201,0.38243,0.82124,0.6178,0.46913,0.50218,3.27115,1.19931,0.000755,0.000755,0.000755
42,83.8806,0.5093,1.69096,1.23589,0.36045,0.73927,0.60696,0.45303,0.57118,3.38679,1.36972,0.000742625,0.000742625,0.000742625
43,85.8332,0.34777,1.70636,1.11522,0.42949,0.73076,0.6035,0.49521,0.56667,2.60172,1.22611,0.00073025,0.00073025,0.00073025
44,87.9999,0.52089,1.58629,1.06451,0.56519,0.75,0.63635,0.56528,0.46928,2.55471,0.9571,0.000717875,0.000717875,0.000717875
45,90.1406,0.42157,1.60085,1.12473,0.56519,0.75,0.63635,0.56528,0.46928,2.55471,0.9571,0.0007055,0.0007055,0.0007055
46,92.3067,0.41544,1.7627,1.06009,0.57588,0.75607,0.63548,0.59841,0.3483,2.60491,0.84636,0.000693125,0.000693125,0.000693125
47,94.2634,0.30744,1.66267,1.00124,0.56446,0.55613,0.56721,0.52925,0.37532,3.83212,0.88496,0.00068075,0.00068075,0.00068075
48,96.2909,0.39559,1.54955,1.05828,0.44687,0.45845,0.52019,0.46603,0.45238,4.118,1.02757,0.000668375,0.000668375,0.000668375
49,98.2325,0.33131,1.3053,0.97384,0.44687,0.45845,0.52019,0.46603,0.45238,4.118,1.02757,0.000656,0.000656,0.000656
50,100.39,0.39391,1.40259,1.07699,0.47484,0.65179,0.5685,0.51888,0.42037,3.24573,0.96693,0.000643625,0.000643625,0.000643625
51,102.464,0.49703,1.50731,1.18798,0.65018,0.6623,0.64533,0.60926,0.36447,2.70912,0.89778,0.00063125,0.00063125,0.00063125
52,104.618,0.34525,1.72362,1.08125,0.65564,0.68063,0.63913,0.59273,0.40536,3.01236,0.95958,0.000618875,0.000618875,0.000618875
53,106.958,0.51307,1.47431,1.19905,0.65564,0.68063,0.63913,0.59273,0.40536,3.01236,0.95958,0.0006065,0.0006065,0.0006065
54,109.358,0.40988,1.39555,1.07244,0.60348,0.73181,0.59656,0.5582,0.37688,3.96389,0.93474,0.000594125,0.000594125,0.000594125
55,111.432,0.39571,1.30045,1.05334,0.3275,0.62396,0.53151,0.50324,0.34073,5.32552,0.87728,0.00058175,0.00058175,0.00058175
56,113.346,0.41232,1.23254,0.99423,0.3343,0.61279,0.52667,0.50404,0.29138,4.35095,0.82222,0.000569375,0.000569375,0.000569375
57,115.097,0.29211,1.77769,1.06573,0.3343,0.61279,0.52667,0.50404,0.29138,4.35095,0.82222,0.000557,0.000557,0.000557
58,116.967,0.31454,2.01385,1.07278,0.59879,0.6375,0.53172,0.51166,0.33399,3.29911,0.85454,0.000544625,0.000544625,0.000544625
59,118.84,0.28542,1.19102,0.98263,0.60504,0.60632,0.50836,0.47118,0.3627,2.80448,0.8703,0.00053225,0.00053225,0.00053225
60,120.661,0.33809,1.16212,1.00526,0.63707,0.64151,0.57876,0.53949,0.31297,2.21661,0.82221,0.000519875,0.000519875,0.000519875
61,122.482,0.58212,3.18585,1.1401,0.63707,0.64151,0.57876,0.53949,0.31297,2.21661,0.82221,0.0005075,0.0005075,0.0005075
62,124.328,0.29114,1.40877,0.9486,0.70522,0.69828,0.62746,0.57833,0.30196,1.9021,0.81866,0.000495125,0.000495125,0.000495125
63,126.162,0.32188,1.09332,1.00339,0.65623,0.77941,0.73613,0.66981,0.32521,1.62414,0.83168,0.00048275,0.00048275,0.00048275
64,128.092,0.49598,1.3709,1.22117,0.72655,0.86898,0.82764,0.76865,0.29729,1.36051,0.79521,0.000470375,0.000470375,0.000470375
65,129.909,0.39624,1.48923,1.22565,0.72655,0.86898,0.82764,0.76865,0.29729,1.36051,0.79521,0.000458,0.000458,0.000458
66,131.748,0.32496,1.23841,0.98918,0.7909,0.74883,0.79816,0.7577,0.25918,1.43877,0.7551,0.000445625,0.000445625,0.000445625
67,133.619,0.3375,1.1821,1.00093,0.62961,0.72319,0.73968,0.71467,0.22808,1.64979,0.71499,0.00043325,0.00043325,0.00043325
68,135.468,0.30183,1.61375,0.96758,0.69673,0.77452,0.78863,0.76316,0.25354,1.47808,0.75401,0.000420875,0.000420875,0.000420875
69,137.225,0.34506,1.20491,1.07052,0.69673,0.77452,0.78863,0.76316,0.25354,1.47808,0.75401,0.0004085,0.0004085,0.0004085
70,139.091,0.36796,1.41082,1.20031,0.9036,0.79469,0.87174,0.85034,0.25841,1.23472,0.75435,0.000396125,0.000396125,0.000396125
71,140.879,0.34093,1.33956,1.04773,0.85181,0.85802,0.88843,0.85658,0.2905,1.06125,0.78583,0.00038375,0.00038375,0.00038375
72,142.698,0.31726,1.11712,1.02943,0.78285,0.845,0.89432,0.83248,0.38129,0.98959,0.89596,0.000371375,0.000371375,0.000371375
73,144.523,0.36643,1.34184,1.0712,0.78285,0.845,0.89432,0.83248,0.38129,0.98959,0.89596,0.000359,0.000359,0.000359
74,146.347,0.28946,0.88634,0.97242,0.83144,0.83392,0.91989,0.86583,0.36387,0.94433,0.87022,0.000346625,0.000346625,0.000346625
75,148.133,0.25154,1.32364,1.02245,0.8225,0.83926,0.89703,0.87521,0.2796,0.95723,0.757,0.00033425,0.00033425,0.00033425
76,149.989,0.25293,1.18694,1.03219,0.79777,0.85685,0.88265,0.85636,0.26735,1.00976,0.74883,0.000321875,0.000321875,0.000321875
77,151.75,0.34303,1.55047,1.01761,0.79777,0.85685,0.88265,0.85636,0.26735,1.00976,0.74883,0.0003095,0.0003095,0.0003095
78,153.551,0.2766,1.83205,0.98288,0.81998,0.78571,0.87793,0.833,0.32101,1.03764,0.82488,0.000297125,0.000297125,0.000297125
79,155.409,0.29127,1.77701,1.10194,0.77364,0.8147,0.88775,0.84048,0.34099,1.01779,0.84836,0.00028475,0.00028475,0.00028475
80,157.201,0.34686,1.43271,0.97081,0.80749,0.83281,0.89591,0.86436,0.3396,1.02234,0.82805,0.000272375,0.000272375,0.000272375
81,158.938,0.30488,1.62356,1.02359,0.80749,0.83281,0.89591,0.86436,0.3396,1.02234,0.82805,0.00026,0.00026,0.00026
82,160.808,0.3424,1.49935,0.9719,0.83775,0.81396,0.89591,0.85129,0.37008,1.01421,0.84318,0.000247625,0.000247625,0.000247625
83,162.594,0.28571,1.22028,0.95685,0.84476,0.83904,0.89343,0.84512,0.3792,1.00652,0.84579,0.00023525,0.00023525,0.00023525
84,164.38,0.31686,1.19498,1.03546,0.82881,0.84312,0.90378,0.85558,0.36666,0.98137,0.84161,0.000222875,0.000222875,0.000222875
85,166.198,0.29336,1.22929,1.01992,0.82881,0.84312,0.90378,0.85558,0.36666,0.98137,0.84161,0.0002105,0.0002105,0.0002105
86,167.953,0.28093,1.4023,0.96845,0.86634,0.80815,0.91119,0.87134,0.35398,0.91347,0.83317,0.000198125,0.000198125,0.000198125
87,169.743,0.28089,0.96632,0.96945,0.86595,0.80786,0.92017,0.8934,0.32573,0.8689,0.8037,0.00018575,0.00018575,0.00018575
88,171.601,0.26383,1.19135,0.9783,0.77908,0.90865,0.93228,0.9157,0.28721,0.83366,0.76263,0.000173375,0.000173375,0.000173375
89,173.342,0.37429,1.44241,1.28765,0.77908,0.90865,0.93228,0.9157,0.28721,0.83366,0.76263,0.000161,0.000161,0.000161
90,175.124,0.28296,1.26357,0.95832,0.79541,0.94902,0.93923,0.92413,0.2562,0.83428,0.72769,0.000148625,0.000148625,0.000148625
91,194.722,0.65997,2.83143,1.27217,0.86086,0.91109,0.94574,0.9373,0.24975,0.81161,0.71134,0.00013625,0.00013625,0.00013625
92,196.556,0.28462,1.43058,1.10705,0.8686,0.92462,0.95391,0.94818,0.24588,0.84319,0.69881,0.000123875,0.000123875,0.000123875
93,198.305,0.94219,4.04045,1.33367,0.8686,0.92462,0.95391,0.94818,0.24588,0.84319,0.69881,0.0001115,0.0001115,0.0001115
94,200.082,0.16986,1.9035,0.9128,0.87966,0.92704,0.95017,0.94175,0.25551,0.92323,0.70614,9.9125e-05,9.9125e-05,9.9125e-05
95,201.86,0.56074,1.94278,1.27951,0.89156,0.92795,0.94816,0.93877,0.26671,1.02635,0.72176,8.675e-05,8.675e-05,8.675e-05
96,204.16,0.59543,2.06018,1.22611,0.89427,0.91829,0.94909,0.9399,0.26669,1.11107,0.7209,7.4375e-05,7.4375e-05,7.4375e-05
97,205.856,0.40943,1.81601,1.27253,0.89427,0.91829,0.94909,0.9399,0.26669,1.11107,0.7209,6.2e-05,6.2e-05,6.2e-05
98,207.607,0.18493,1.45963,0.89952,0.89108,0.91303,0.94887,0.94045,0.26274,1.13503,0.71679,4.9625e-05,4.9625e-05,4.9625e-05
99,209.37,0.15599,1.22987,0.95491,0.89932,0.90603,0.95112,0.94354,0.25479,1.11718,0.70879,3.725e-05,3.725e-05,3.725e-05
100,211.12,0.21753,1.91146,1.04492,0.88063,0.93089,0.9505,0.94774,0.24448,1.07194,0.69889,2.4875e-05,2.4875e-05,2.4875e-05
