epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,1876.32,0.17033,0.44232,0.91821,0.90039,0.92425,0.97438,0.97437,0.13139,0.22647,0.59173,0.00028475,0.00028475,0.00028475
80,1900.45,0.16225,0.45835,0.92784,0.87791,0.9389,0.97438,0.97437,0.11759,0.22284,0.58488,0.000272375,0.000272375,0.000272375
81,1923.87,0.15793,0.41446,0.91813,0.92189,0.875,0.9325,0.93143,0.12671,0.19139,0.59604,0.00026,0.00026,0.00026
82,1947.45,0.16616,0.44903,0.914,0.95125,0.89243,0.995,0.995,0.14661,0.17866,0.59966,0.000247625,0.000247625,0.000247625
83,1971,0.18052,0.49569,0.92562,0.964,0.89257,0.995,0.995,0.13116,0.13478,0.58526,0.00023525,0.00023525,0.00023525
84,1995.77,0.16029,0.42283,0.92402,0.93316,0.88451,0.995,0.995,0.16043,0.1528,0.61708,0.000222875,0.000222875,0.000222875
85,2019.77,0.16445,0.44118,0.91461,0.91252,0.90414,0.995,0.995,0.1566,0.15339,0.61264,0.0002105,0.0002105,0.0002105
86,2043.54,0.16336,0.44407,0.91674,0.91169,0.76327,0.89115,0.89115,0.11735,0.16521,0.57828,0.000198125,0.000198125,0.000198125
87,2067.25,0.16153,0.42304,0.90927,0.88272,0.76446,0.89778,0.89778,0.11606,0.19728,0.58091,0.00018575,0.00018575,0.00018575
88,2091.16,0.16068,0.44553,0.90095,0.9406,0.74297,0.95333,0.95333,0.13633,0.22141,0.5937,0.000173375,0.000173375,0.000173375
89,2114.02,0.15543,0.41694,0.90705,0.9492,0.73167,0.95333,0.95333,0.11827,0.21314,0.58035,0.000161,0.000161,0.000161
90,2137.43,0.15641,0.42995,0.90855,0.87344,0.98235,0.995,0.995,0.10679,0.15678,0.57417,0.000148625,0.000148625,0.000148625
91,2173.14,0.10439,0.35223,0.89822,0.91116,0.91614,0.995,0.995,0.10569,0.22258,0.57477,0.00013625,0.00013625,0.00013625
92,2197.09,0.10554,0.33709,0.89693,0.86336,0.96578,0.995,0.995,0.10888,0.15305,0.57353,0.000123875,0.000123875,0.000123875
93,2220.75,0.0946,0.28839,0.87391,0.88728,0.99275,0.995,0.995,0.11086,0.12289,0.56779,0.0001115,0.0001115,0.0001115
94,2244.16,0.09359,0.33136,0.90391,0.89038,0.99229,0.995,0.995,0.12895,0.12993,0.57872,9.9125e-05,9.9125e-05,9.9125e-05
95,2266.63,0.08636,0.30309,0.89995,0.89369,0.9918,0.995,0.995,0.12803,0.1623,0.57538,8.675e-05,8.675e-05,8.675e-05
96,2289.11,0.08763,0.26412,0.92543,0.96027,0.88669,0.995,0.995,0.10932,0.14959,0.56376,7.4375e-05,7.4375e-05,7.4375e-05
97,2311.55,0.08881,0.25555,0.88136,0.93812,0.8857,0.995,0.995,0.0999,0.14183,0.55959,6.2e-05,6.2e-05,6.2e-05
98,2334.03,0.07839,0.24756,0.88593,0.86779,0.95022,0.995,0.995,0.11623,0.16452,0.56855,4.9625e-05,4.9625e-05,4.9625e-05
99,2356.47,0.08214,0.23756,0.90457,0.86634,0.95235,0.995,0.995,0.11226,0.17174,0.56759,3.725e-05,3.725e-05,3.725e-05
100,2378.93,0.07672,0.22903,0.8796,0.86778,0.94907,0.995,0.995,0.10722,0.16478,0.56546,2.4875e-05,2.4875e-05,2.4875e-05
