epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,100.268,0.34926,0.9934,1.03453,0.53428,0.68875,0.66027,0.56072,0.5031,2.38475,1.14527,0.00103962,0.00103962,0.00103962
53,102.289,0.33226,0.92856,1.01282,0.53428,0.68875,0.66027,0.56072,0.5031,2.38475,1.14527,0.0010355,0.0010355,0.0010355
54,104.371,0.33968,1.01475,1.02045,0.41895,0.68376,0.56472,0.48304,0.61182,2.60371,1.09265,0.00103138,0.00103138,0.00103138
55,106.713,0.35677,0.97837,0.99942,0.431,0.66715,0.63765,0.5513,0.63028,1.82919,1.18676,0.00102725,0.00102725,0.00102725
56,109.377,0.40166,1.07147,1.02208,0.94499,0.61308,0.77636,0.65232,0.65184,1.40859,1.34566,0.00102312,0.00102312,0.00102312
57,112.145,0.34073,1.09628,1.03205,0.94499,0.61308,0.77636,0.65232,0.65184,1.40859,1.34566,0.001019,0.001019,0.001019
58,114.706,0.33301,1.05268,1.02083,0.80951,0.60779,0.68926,0.5645,0.5845,1.62753,1.29564,0.00101488,0.00101488,0.00101488
59,116.888,0.35279,1.10555,1.03604,0.885,0.5521,0.69284,0.58866,0.51288,1.62233,1.11824,0.00101075,0.00101075,0.00101075
60,119.059,0.35635,0.94874,1.05447,0.85318,0.54636,0.60605,0.53053,0.45031,1.7033,0.99831,0.00100663,0.00100663,0.00100663
61,121.117,0.36027,1.07467,1.03435,0.85318,0.54636,0.60605,0.53053,0.45031,1.7033,0.99831,0.0010025,0.0010025,0.0010025
62,123.253,0.37582,1.06339,1.0329,0.80929,0.57201,0.65451,0.5952,0.39618,1.64153,0.89211,0.000998375,0.000998375,0.000998375
63,125.331,0.34319,1.02154,1.02467,0.86804,0.64439,0.75212,0.71321,0.31763,1.40641,0.80362,0.00099425,0.00099425,0.00099425
64,127.474,0.36288,0.96451,1.02083,0.55527,0.91246,0.86114,0.8014,0.33024,1.26607,0.80382,0.000990125,0.000990125,0.000990125
65,129.4,0.35181,1.06321,0.99397,0.55527,0.91246,0.86114,0.8014,0.33024,1.26607,0.80382,0.000986,0.000986,0.000986
66,131.402,0.30988,0.89399,0.96654,0.61488,0.89782,0.88124,0.82441,0.39821,1.16612,0.87712,0.000981875,0.000981875,0.000981875
67,133.361,0.35563,0.95071,1.0275,0.65471,0.88242,0.87053,0.80508,0.42563,1.15754,0.94361,0.00097775,0.00097775,0.00097775
68,135.277,0.42657,1.05445,1.07424,0.63087,0.87608,0.86311,0.7917,0.3927,1.26381,0.92677,0.000973625,0.000973625,0.000973625
69,137.162,0.3642,1.15909,0.99198,0.63087,0.87608,0.86311,0.7917,0.3927,1.26381,0.92677,0.0009695,0.0009695,0.0009695
70,139.098,0.34269,0.93042,1.0175,0.71635,0.77652,0.81919,0.78688,0.33005,1.32044,0.80859,0.000965375,0.000965375,0.000965375
71,141.122,0.31393,1.01876,1.03658,0.55086,0.8433,0.77121,0.74373,0.29118,1.52672,0.7672,0.00096125,0.00096125,0.00096125
72,143.044,0.34326,0.97296,1.02205,0.45206,0.87705,0.69626,0.61916,0.38518,1.98419,0.89141,0.000957125,0.000957125,0.000957125
73,144.876,0.35808,1.04625,0.99877,0.45206,0.87705,0.69626,0.61916,0.38518,1.98419,0.89141,0.000953,0.000953,0.000953
74,146.789,0.31045,0.94543,1.01341,0.52863,0.61439,0.57283,0.4524,0.82151,2.7796,1.47284,0.000948875,0.000948875,0.000948875
75,148.739,0.37293,1.00213,1.05357,0.5499,0.42796,0.50917,0.40764,0.99395,3.17896,1.71454,0.00094475,0.00094475,0.00094475
76,150.657,0.30884,0.82979,0.97293,0.43578,0.83672,0.64155,0.5599,0.5448,2.34942,1.23636,0.000940625,0.000940625,0.000940625
77,152.556,0.38714,1.24042,1.0903,0.43578,0.83672,0.64155,0.5599,0.5448,2.34942,1.23636,0.0009365,0.0009365,0.0009365
78,154.538,0.33181,0.91716,1.01507,0.36017,0.89885,0.70623,0.65763,0.40219,2.0211,0.95707,0.000932375,0.000932375,0.000932375
79,156.429,0.3269,0.96062,1.03539,0.39956,0.75464,0.64034,0.60079,0.35935,2.52708,0.90777,0.00092825,0.00092825,0.00092825
80,158.335,0.2937,0.81437,0.99879,0.40883,0.66142,0.67053,0.61695,0.45862,2.5737,1.08304,0.000924125,0.000924125,0.000924125
81,160.2,0.36717,0.92965,1.03402,0.40883,0.66142,0.67053,0.61695,0.45862,2.5737,1.08304,0.00092,0.00092,0.00092
82,162.115,0.35161,0.97916,0.98573,0.48215,0.80342,0.79456,0.70629,0.61492,2.28586,1.29789,0.000915875,0.000915875,0.000915875
83,164.054,0.28814,0.7558,0.99089,0.63184,0.77389,0.83609,0.73989,0.62196,1.49186,1.29258,0.00091175,0.00091175,0.00091175
84,165.982,0.32798,0.78724,1.01278,0.59443,0.81987,0.81201,0.75178,0.43476,1.25765,1.03126,0.000907625,0.000907625,0.000907625
85,167.84,0.36208,0.86826,0.96166,0.59443,0.81987,0.81201,0.75178,0.43476,1.25765,1.03126,0.0009035,0.0009035,0.0009035
86,169.766,0.35579,1.05094,1.07607,0.58036,0.83936,0.80694,0.76814,0.37696,1.13494,0.96798,0.000899375,0.000899375,0.000899375
87,171.66,0.30637,0.85008,0.96883,0.81077,0.70903,0.80951,0.74881,0.41099,1.20196,0.98655,0.00089525,0.00089525,0.00089525
88,173.634,0.35021,1.10271,1.04204,0.50517,0.82835,0.77321,0.71941,0.3796,1.73486,0.90411,0.000891125,0.000891125,0.000891125
89,175.537,0.32508,0.84807,0.99015,0.50517,0.82835,0.77321,0.71941,0.3796,1.73486,0.90411,0.000887,0.000887,0.000887
90,177.494,0.34055,0.9787,1.02463,0.53942,0.71124,0.69828,0.66491,0.39654,2.96425,0.89271,0.000882875,0.000882875,0.000882875
91,179.59,0.29572,0.96008,1.0322,0.49867,0.63167,0.64274,0.62266,0.37283,3.56714,0.88571,0.00087875,0.00087875,0.00087875
92,181.549,0.33704,0.98884,0.98417,0.47296,0.64357,0.63355,0.61025,0.37254,2.81347,0.90517,0.000874625,0.000874625,0.000874625
93,183.427,0.32958,0.76234,1.03331,0.47296,0.64357,0.63355,0.61025,0.37254,2.81347,0.90517,0.0008705,0.0008705,0.0008705
94,185.361,0.34812,0.90273,1.01759,0.44707,0.66111,0.64361,0.60672,0.37581,2.43047,0.89372,0.000866375,0.000866375,0.000866375
95,187.258,0.30314,0.81314,0.98064,0.46836,0.76575,0.71342,0.69598,0.28857,2.14317,0.76146,0.00086225,0.00086225,0.00086225
96,189.143,0.31867,0.74437,0.98126,0.52075,0.84557,0.73964,0.72884,0.24759,1.77139,0.73456,0.000858125,0.000858125,0.000858125
97,191.006,0.26556,0.87357,0.98944,0.52075,0.84557,0.73964,0.72884,0.24759,1.77139,0.73456,0.000854,0.000854,0.000854
98,192.944,0.26914,0.72496,0.95452,0.63628,0.82,0.76008,0.74968,0.25187,1.26995,0.75176,0.000849875,0.000849875,0.000849875
99,194.865,0.30005,0.72146,1.01142,0.63547,0.82484,0.7755,0.74789,0.33093,1.19908,0.83616,0.00084575,0.00084575,0.00084575
100,196.814,0.27167,0.79444,1.01146,0.509,0.83816,0.73142,0.69199,0.41196,1.33721,0.92422,0.000841625,0.000841625,0.000841625
101,198.863,0.3298,0.87193,1.01953,0.509,0.83816,0.73142,0.69199,0.41196,1.33721,0.92422,0.0008375,0.0008375,0.0008375
102,201.019,0.31917,0.81834,1.01821,0.53257,0.77056,0.74065,0.71177,0.31949,1.30035,0.79604,0.000833375,0.000833375,0.000833375
103,203.045,0.26987,0.72177,0.98706,0.52076,0.777,0.72172,0.71206,0.23877,1.32681,0.69119,0.00082925,0.00082925,0.00082925
104,205.112,0.29075,0.89193,0.97878,0.51475,0.70259,0.64965,0.61629,0.24947,1.58093,0.67014,0.000825125,0.000825125,0.000825125
105,207.022,0.31783,0.75092,1.02664,0.51475,0.70259,0.64965,0.61629,0.24947,1.58093,0.67014,0.000821,0.000821,0.000821
106,209.154,0.33477,0.75743,0.99323,0.57439,0.69345,0.64211,0.59926,0.35146,1.71299,0.81567,0.000816875,0.000816875,0.000816875
107,211.289,0.29157,0.81923,0.98108,0.54747,0.72171,0.6535,0.59993,0.4665,1.757,1.13047,0.00081275,0.00081275,0.00081275
108,213.389,0.28135,0.68576,0.99159,0.58033,0.83532,0.72795,0.64896,0.53853,1.5472,1.42674,0.000808625,0.000808625,0.000808625
109,215.371,0.30939,0.92142,0.97948,0.58033,0.83532,0.72795,0.64896,0.53853,1.5472,1.42674,0.0008045,0.0008045,0.0008045
110,217.401,0.29635,0.76215,1.02624,0.71482,0.91183,0.88307,0.79846,0.49019,1.04012,1.28778,0.000800375,0.000800375,0.000800375
111,219.285,0.28387,0.76583,0.96162,0.83346,0.87075,0.89856,0.81833,0.45355,1.13643,1.08536,0.00079625,0.00079625,0.00079625
112,221.267,0.26398,0.6958,0.94828,0.83608,0.77645,0.85926,0.78075,0.487,1.38812,1.07609,0.000792125,0.000792125,0.000792125
113,223.13,0.33239,0.76309,0.98858,0.83608,0.77645,0.85926,0.78075,0.487,1.38812,1.07609,0.000788,0.000788,0.000788
114,225.09,0.31027,0.78277,0.96974,0.7036,0.78153,0.79379,0.71622,0.50175,1.58904,1.10668,0.000783875,0.000783875,0.000783875
115,227.135,0.30635,0.81721,1.00558,0.72184,0.72149,0.77297,0.70064,0.4989,1.57686,1.08601,0.00077975,0.00077975,0.00077975
116,229.094,0.3231,0.79246,1.03927,0.72175,0.69872,0.76644,0.70803,0.4567,1.50931,0.98991,0.000775625,0.000775625,0.000775625
117,231.067,0.28172,0.81527,0.99018,0.72175,0.69872,0.76644,0.70803,0.4567,1.50931,0.98991,0.0007715,0.0007715,0.0007715
118,233.071,0.28499,0.69633,0.96701,0.71919,0.67902,0.79518,0.76526,0.37022,1.50835,0.88047,0.000767375,0.000767375,0.000767375
119,235.025,0.2908,0.65118,1.00576,0.74449,0.68961,0.84076,0.80116,0.33795,1.29448,0.81325,0.00076325,0.00076325,0.00076325
120,237.005,0.28304,0.69116,0.93986,0.67711,0.781,0.81,0.77386,0.32582,1.17553,0.77904,0.000759125,0.000759125,0.000759125
121,239.021,0.27779,0.66059,0.98541,0.67711,0.781,0.81,0.77386,0.32582,1.17553,0.77904,0.000755,0.000755,0.000755
122,241.074,0.27801,0.77934,0.96808,0.64549,0.86837,0.81062,0.78399,0.32244,1.10155,0.79714,0.000750875,0.000750875,0.000750875
123,242.988,0.31779,0.66713,0.95953,0.72443,0.85662,0.84304,0.82954,0.2683,0.91486,0.73936,0.00074675,0.00074675,0.00074675
124,245.028,0.29435,0.87277,1.01922,0.72082,0.8569,0.85052,0.84489,0.21963,0.83268,0.6756,0.000742625,0.000742625,0.000742625
125,247.048,0.26844,0.62429,0.97253,0.72082,0.8569,0.85052,0.84489,0.21963,0.83268,0.6756,0.0007385,0.0007385,0.0007385
126,249.112,0.3107,0.82748,1.01242,0.75214,0.83356,0.86087,0.85724,0.18786,0.85809,0.63355,0.000734375,0.000734375,0.000734375
127,251.113,0.24648,0.59452,0.94319,0.73368,0.82912,0.86026,0.84819,0.22578,0.94146,0.67344,0.00073025,0.00073025,0.00073025
128,253.179,0.24011,0.68231,0.95455,0.74892,0.81776,0.84109,0.82672,0.22211,0.97137,0.67722,0.000726125,0.000726125,0.000726125
129,255.524,0.31414,0.73609,0.96795,0.74892,0.81776,0.84109,0.82672,0.22211,0.97137,0.67722,0.000722,0.000722,0.000722
130,257.873,0.30157,0.73379,0.98201,0.74242,0.76321,0.82203,0.80818,0.21435,1.08086,0.66833,0.000717875,0.000717875,0.000717875
131,260.495,0.32927,0.80686,1.09974,0.7429,0.74954,0.81592,0.79348,0.26704,1.17189,0.71569,0.00071375,0.00071375,0.00071375
132,262.575,0.25898,0.69387,0.94211,0.65689,0.75323,0.78049,0.73013,0.33874,1.3814,0.79824,0.000709625,0.000709625,0.000709625
133,264.635,0.2645,0.74227,0.95663,0.65689,0.75323,0.78049,0.73013,0.33874,1.3814,0.79824,0.0007055,0.0007055,0.0007055
134,266.827,0.26952,0.65611,0.98896,0.62273,0.7501,0.78451,0.71988,0.36137,1.37111,0.81336,0.000701375,0.000701375,0.000701375
135,269.004,0.29062,0.73477,1.02926,0.68268,0.80812,0.8429,0.82042,0.31033,1.12764,0.77614,0.00069725,0.00069725,0.00069725
136,271.202,0.28753,0.61319,0.98601,0.71554,0.87509,0.90473,0.89428,0.25435,0.86407,0.70123,0.000693125,0.000693125,0.000693125
137,273.474,0.28192,0.73167,1.01957,0.71554,0.87509,0.90473,0.89428,0.25435,0.86407,0.70123,0.000689,0.000689,0.000689
138,276.223,0.31809,0.68837,1.02858,0.85126,0.82406,0.92275,0.91615,0.2125,0.84905,0.66252,0.000684875,0.000684875,0.000684875
139,278.6,0.30245,0.62036,0.99299,0.70234,0.81113,0.87287,0.87204,0.22773,1.1798,0.67566,0.00068075,0.00068075,0.00068075
140,280.996,0.30023,0.67796,1.04769,0.65546,0.72574,0.83941,0.83367,0.29296,1.74868,0.76233,0.000676625,0.000676625,0.000676625
141,283.304,0.26782,0.6673,0.97918,0.65546,0.72574,0.83941,0.83367,0.29296,1.74868,0.76233,0.0006725,0.0006725,0.0006725
142,285.693,0.26238,0.80547,1.00081,0.6763,0.72104,0.84372,0.82308,0.33449,1.89483,0.82967,0.000668375,0.000668375,0.000668375
143,288.11,0.26503,0.67154,0.98202,0.60784,0.76364,0.83769,0.79833,0.34899,1.67306,0.83917,0.00066425,0.00066425,0.00066425
144,290.496,0.25678,0.65426,0.95951,0.64129,0.75141,0.82542,0.77038,0.38455,1.59623,0.86936,0.000660125,0.000660125,0.000660125
145,292.798,0.26636,0.53001,0.96359,0.64129,0.75141,0.82542,0.77038,0.38455,1.59623,0.86936,0.000656,0.000656,0.000656
146,295.183,0.25105,0.52207,0.93993,0.60762,0.72024,0.7971,0.76615,0.32454,1.41664,0.79891,0.000651875,0.000651875,0.000651875
147,297.585,0.28996,0.65236,1.00247,0.55451,0.72503,0.81465,0.79401,0.28132,1.3316,0.74804,0.00064775,0.00064775,0.00064775
148,299.983,0.24711,0.55806,0.97314,0.56385,0.72546,0.79466,0.77314,0.2425,1.31302,0.71956,0.000643625,0.000643625,0.000643625
149,302.315,0.26242,0.57952,0.98287,0.56385,0.72546,0.79466,0.77314,0.2425,1.31302,0.71956,0.0006395,0.0006395,0.0006395
150,304.699,0.30426,0.68788,0.98103,0.56188,0.75756,0.82976,0.80302,0.28223,1.19674,0.75995,0.000635375,0.000635375,0.000635375
151,307.217,0.29225,0.58324,0.9538,0.64566,0.79053,0.87951,0.85794,0.26654,1.088,0.73786,0.00063125,0.00063125,0.00063125
152,309.598,0.26402,0.65852,0.96968,0.77602,0.8326,0.93084,0.90606,0.24253,0.84069,0.70837,0.000627125,0.000627125,0.000627125
153,311.975,0.27545,0.59556,0.98293,0.77602,0.8326,0.93084,0.90606,0.24253,0.84069,0.70837,0.000623,0.000623,0.000623
154,314.398,0.27853,0.55018,0.9964,0.84228,0.87541,0.94298,0.92129,0.25217,0.71427,0.70399,0.000618875,0.000618875,0.000618875
155,316.798,0.25634,0.59665,0.95146,0.86269,0.82416,0.92806,0.91713,0.20853,0.66193,0.66112,0.00061475,0.00061475,0.00061475
156,319.178,0.2711,0.678,0.99661,0.83381,0.87389,0.90767,0.8965,0.22682,0.68482,0.67232,0.000610625,0.000610625,0.000610625
157,321.458,0.24909,0.56841,0.95811,0.83381,0.87389,0.90767,0.8965,0.22682,0.68482,0.67232,0.0006065,0.0006065,0.0006065
158,323.841,0.24225,0.70493,0.97104,0.84008,0.87266,0.93316,0.92468,0.22836,0.68967,0.67501,0.000602375,0.000602375,0.000602375
159,326.237,0.25357,0.58335,0.9783,0.80094,0.85982,0.9416,0.93004,0.2583,0.80444,0.70287,0.00059825,0.00059825,0.00059825
160,328.588,0.30466,0.60009,0.96677,0.77156,0.83361,0.91642,0.8965,0.27966,0.93183,0.72727,0.000594125,0.000594125,0.000594125
161,330.902,0.2936,0.58605,0.99893,0.77156,0.83361,0.91642,0.8965,0.27966,0.93183,0.72727,0.00059,0.00059,0.00059
162,333.312,0.25514,0.64871,0.97392,0.71802,0.82412,0.8837,0.86391,0.25848,1.06296,0.71268,0.000585875,0.000585875,0.000585875
163,335.694,0.27719,0.56244,1.02335,0.64211,0.84975,0.87114,0.84927,0.23043,1.0435,0.68434,0.00058175,0.00058175,0.00058175
164,338.069,0.27951,0.59149,1.02564,0.65779,0.84049,0.8977,0.87539,0.22668,0.99876,0.67549,0.000577625,0.000577625,0.000577625
165,340.356,0.24578,0.60581,0.95231,0.65779,0.84049,0.8977,0.87539,0.22668,0.99876,0.67549,0.0005735,0.0005735,0.0005735
166,342.692,0.23906,0.59885,0.99569,0.7234,0.88678,0.93184,0.91112,0.2414,0.84272,0.68698,0.000569375,0.000569375,0.000569375
167,345,0.25296,0.63885,0.96651,0.7881,0.84314,0.94201,0.90822,0.27025,0.80402,0.7185,0.00056525,0.00056525,0.00056525
168,347.405,0.25546,0.68586,0.95737,0.79074,0.8496,0.94085,0.88387,0.32109,0.86017,0.77851,0.000561125,0.000561125,0.000561125
169,349.688,0.28088,0.71398,0.97984,0.79074,0.8496,0.94085,0.88387,0.32109,0.86017,0.77851,0.000557,0.000557,0.000557
170,352.034,0.26943,0.53424,0.97521,0.83982,0.80216,0.93682,0.86974,0.32523,0.85761,0.78077,0.000552875,0.000552875,0.000552875
171,354.556,0.2301,0.52314,0.93393,0.85061,0.80796,0.94533,0.89035,0.28216,0.7274,0.73561,0.00054875,0.00054875,0.00054875
172,356.908,0.22853,0.57794,0.93705,0.84301,0.84489,0.94576,0.91571,0.2278,0.72953,0.68384,0.000544625,0.000544625,0.000544625
173,359.168,0.22072,0.59361,0.92012,0.84301,0.84489,0.94576,0.91571,0.2278,0.72953,0.68384,0.0005405,0.0005405,0.0005405
174,361.478,0.22649,0.58592,0.94414,0.86206,0.82741,0.914,0.90194,0.21076,0.79576,0.6681,0.000536375,0.000536375,0.000536375
175,363.859,0.23922,0.50591,0.92244,0.76744,0.84183,0.87507,0.86502,0.2181,0.93717,0.66422,0.00053225,0.00053225,0.00053225
176,366.25,0.2293,0.58008,0.93537,0.73257,0.83257,0.84208,0.8324,0.2436,0.99026,0.68474,0.000528125,0.000528125,0.000528125
177,368.548,0.22971,0.54166,0.92289,0.73257,0.83257,0.84208,0.8324,0.2436,0.99026,0.68474,0.000524,0.000524,0.000524
178,370.902,0.23034,0.45893,0.96189,0.7475,0.81405,0.86062,0.84806,0.21808,0.92875,0.65975,0.000519875,0.000519875,0.000519875
179,373.262,0.23875,0.53776,0.9163,0.78163,0.86032,0.88443,0.87716,0.19421,0.78843,0.63681,0.00051575,0.00051575,0.00051575
180,375.685,0.22457,0.51727,0.95541,0.8499,0.86013,0.90453,0.88874,0.23875,0.66284,0.67636,0.000511625,0.000511625,0.000511625
181,378,0.22713,0.46077,0.93919,0.8499,0.86013,0.90453,0.88874,0.23875,0.66284,0.67636,0.0005075,0.0005075,0.0005075
182,380.387,0.23887,0.50402,0.98157,0.82176,0.87919,0.90281,0.87448,0.26374,0.63828,0.70626,0.000503375,0.000503375,0.000503375
183,382.73,0.20175,0.50879,0.9532,0.78946,0.88496,0.90281,0.88841,0.23746,0.63599,0.68162,0.00049925,0.00049925,0.00049925
184,385.089,0.27889,0.76516,0.93305,0.76326,0.90976,0.89129,0.87993,0.21927,0.648,0.67396,0.000495125,0.000495125,0.000495125
185,387.43,0.24972,0.51322,0.949,0.76326,0.90976,0.89129,0.87993,0.21927,0.648,0.67396,0.000491,0.000491,0.000491
186,389.811,0.21701,0.4955,0.96741,0.76107,0.91267,0.90053,0.88743,0.21604,0.66072,0.68484,0.000486875,0.000486875,0.000486875
187,392.152,0.21669,0.52326,0.9143,0.76298,0.90109,0.91589,0.89952,0.2189,0.64344,0.6908,0.00048275,0.00048275,0.00048275
