epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,129.632,0.31566,0.98137,1.04295,0.78985,0.74779,0.82359,0.80713,0.27009,1.43483,0.73782,0.000643625,0.000643625,0.000643625
51,132.215,0.30985,1.07523,0.97472,0.69923,0.63078,0.79492,0.7784,0.25373,2.12791,0.71316,0.00063125,0.00063125,0.00063125
52,134.877,0.3922,1.10903,1.18696,0.72647,0.50184,0.61648,0.57916,0.36443,2.57084,0.87558,0.000618875,0.000618875,0.000618875
53,137.45,0.31217,1.04175,0.9861,0.69387,0.56719,0.61104,0.55783,0.42047,2.57719,0.9657,0.0006065,0.0006065,0.0006065
54,140.033,0.29667,1.25764,0.96575,0.69467,0.633,0.68344,0.63871,0.37323,2.33577,0.87665,0.000594125,0.000594125,0.000594125
55,142.638,0.30251,0.82834,1.01334,0.76064,0.77898,0.88924,0.86457,0.29659,1.60223,0.75243,0.00058175,0.00058175,0.00058175
56,145.332,0.29075,1.06065,0.9692,0.86612,0.82962,0.92283,0.92224,0.17639,0.91548,0.59407,0.000569375,0.000569375,0.000569375
57,147.908,0.29796,1.18173,1.00344,0.86507,0.83508,0.90865,0.90848,0.17716,0.98444,0.59907,0.000557,0.000557,0.000557
58,150.503,0.36413,1.29691,1.08129,0.8589,0.75769,0.8837,0.88225,0.20055,1.08958,0.62467,0.000544625,0.000544625,0.000544625
59,153.069,0.31963,0.86879,0.99007,0.81825,0.76479,0.88036,0.8776,0.21236,1.21006,0.63848,0.00053225,0.00053225,0.00053225
60,155.737,0.30884,1.45086,1.01971,0.86042,0.7253,0.87946,0.87585,0.21221,1.24107,0.63258,0.000519875,0.000519875,0.000519875
61,158.428,0.38943,0.8911,1.12855,0.8522,0.74512,0.8918,0.88834,0.1956,1.12998,0.62014,0.0005075,0.0005075,0.0005075
62,161.031,0.30369,1.06822,1.04687,0.83889,0.77797,0.88675,0.88525,0.19682,1.03947,0.623,0.000495125,0.000495125,0.000495125
63,163.601,0.28907,0.78556,0.98917,0.82907,0.81427,0.89969,0.89709,0.2221,0.98477,0.65001,0.00048275,0.00048275,0.00048275
64,166.258,0.35143,0.9476,1.09296,0.86392,0.81142,0.92669,0.91689,0.26152,0.91496,0.69683,0.000470375,0.000470375,0.000470375
65,168.794,0.36176,0.7355,1.12336,0.82612,0.83998,0.90951,0.89833,0.27667,0.97602,0.71278,0.000458,0.000458,0.000458
66,171.386,0.30114,0.77362,0.97114,0.79693,0.82514,0.90361,0.89042,0.29436,1.05855,0.73311,0.000445625,0.000445625,0.000445625
67,173.93,0.28727,0.96906,0.95387,0.71107,0.83025,0.88652,0.87136,0.30168,1.15129,0.73866,0.00043325,0.00043325,0.00043325
68,176.722,0.28698,1.22944,1.0268,0.71436,0.87342,0.90399,0.88183,0.29085,1.07759,0.71627,0.000420875,0.000420875,0.000420875
69,179.286,0.26861,0.93171,0.98911,0.72975,0.89999,0.9041,0.89547,0.28031,0.97876,0.70218,0.0004085,0.0004085,0.0004085
70,181.912,0.32459,1.02091,1.11694,0.73887,0.91935,0.90624,0.89578,0.27414,0.88662,0.69378,0.000396125,0.000396125,0.000396125
71,184.467,0.29862,0.87937,1.04157,0.78104,0.88361,0.91157,0.88414,0.30072,0.84514,0.72188,0.00038375,0.00038375,0.00038375
72,187.176,0.19666,0.88081,0.94438,0.87067,0.8851,0.92969,0.90074,0.31218,0.77647,0.73978,0.000371375,0.000371375,0.000371375
73,189.74,0.26024,0.84607,0.97206,0.87444,0.86205,0.92784,0.91784,0.27799,0.78047,0.70749,0.000359,0.000359,0.000359
74,192.399,0.26972,0.89128,0.96886,0.85842,0.82899,0.93592,0.92971,0.24616,0.80112,0.68061,0.000346625,0.000346625,0.000346625
75,194.93,0.25338,0.75449,0.97361,0.89351,0.783,0.93685,0.93361,0.24754,0.83996,0.67569,0.00033425,0.00033425,0.00033425
76,197.596,0.24306,1.41716,0.96969,0.836,0.77945,0.90559,0.86837,0.29899,0.94209,0.74148,0.000321875,0.000321875,0.000321875
77,200.161,0.27173,0.80185,0.9663,0.82056,0.78925,0.90031,0.85641,0.30929,0.95961,0.76226,0.0003095,0.0003095,0.0003095
78,202.819,0.26251,1.14354,1.01354,0.80363,0.80281,0.89811,0.8475,0.32947,0.96485,0.7718,0.000297125,0.000297125,0.000297125
79,205.377,0.27267,0.76622,1.0239,0.78968,0.82074,0.89303,0.84634,0.33119,0.98964,0.75979,0.00028475,0.00028475,0.00028475
80,208.062,0.26476,0.73706,0.95798,0.80504,0.80189,0.87067,0.85668,0.27945,1.03586,0.70319,0.000272375,0.000272375,0.000272375
81,210.604,0.28111,1.03472,0.9589,0.78858,0.81424,0.87915,0.87158,0.26486,1.04433,0.68823,0.00026,0.00026,0.00026
82,213.264,0.49892,1.25903,1.29855,0.78999,0.81141,0.88431,0.87727,0.24657,1.04543,0.66518,0.000247625,0.000247625,0.000247625
83,215.8,0.24763,0.77033,0.93791,0.87485,0.74298,0.88612,0.87832,0.24995,1.04913,0.66789,0.00023525,0.00023525,0.00023525
84,218.732,0.23268,0.65833,0.96301,0.86591,0.79286,0.91089,0.907,0.23111,1.00658,0.64619,0.000222875,0.000222875,0.000222875
85,221.577,0.26283,0.75573,0.96075,0.83831,0.81898,0.9191,0.91666,0.22658,0.98581,0.63999,0.0002105,0.0002105,0.0002105
86,224.626,0.22099,0.70022,0.95619,0.83157,0.83124,0.92852,0.92487,0.2112,0.93737,0.62358,0.000198125,0.000198125,0.000198125
87,227.577,0.24892,1.06411,0.98252,0.84521,0.82324,0.93211,0.92941,0.19456,0.90786,0.60812,0.00018575,0.00018575,0.00018575
88,230.66,0.21354,1.25021,0.98345,0.83816,0.8401,0.92931,0.92783,0.18092,0.84309,0.59644,0.000173375,0.000173375,0.000173375
89,233.692,0.25997,0.87025,0.95855,0.88308,0.81192,0.93292,0.9305,0.19544,0.8213,0.60635,0.000161,0.000161,0.000161
90,236.423,0.27567,0.95169,1.01399,0.8978,0.81015,0.93516,0.93187,0.22576,0.8046,0.63278,0.000148625,0.000148625,0.000148625
91,259.687,0.21079,1.27584,1.00881,0.90851,0.80147,0.9374,0.92824,0.25451,0.81431,0.66831,0.00013625,0.00013625,0.00013625
92,262.426,0.17705,0.99842,0.94025,0.82465,0.88908,0.94403,0.93484,0.26857,0.94835,0.6821,0.000123875,0.000123875,0.000123875
93,264.987,0.91984,1.463,1.53763,0.92729,0.79108,0.94245,0.92972,0.26939,1.0727,0.68585,0.0001115,0.0001115,0.0001115
94,267.421,0.20612,1.08563,0.89996,0.93876,0.78204,0.92004,0.90195,0.27046,1.18759,0.68675,9.9125e-05,9.9125e-05,9.9125e-05
95,269.925,0.20399,1.24972,0.93192,0.94156,0.7782,0.90146,0.88554,0.27341,1.25012,0.68899,8.675e-05,8.675e-05,8.675e-05
96,272.485,0.16211,1.45285,0.94796,0.90469,0.79828,0.89688,0.88471,0.26832,1.15558,0.68691,7.4375e-05,7.4375e-05,7.4375e-05
97,274.934,0.15278,1.00497,0.95706,0.91237,0.79794,0.9064,0.8976,0.25598,1.07403,0.67882,6.2e-05,6.2e-05,6.2e-05
98,277.506,0.13256,0.86419,0.86348,0.91568,0.79747,0.91703,0.91023,0.24653,1.00754,0.67315,4.9625e-05,4.9625e-05,4.9625e-05
99,280.065,0.15732,0.78777,0.89453,0.90904,0.80045,0.92373,0.91681,0.24128,0.96503,0.66789,3.725e-05,3.725e-05,3.725e-05
100,282.785,0.14443,0.74536,0.88212,0.9077,0.7917,0.92804,0.92398,0.23088,0.9074,0.65624,2.4875e-05,2.4875e-05,2.4875e-05
