epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,420.292,0.20571,0.49668,0.93427,0.89746,0.90525,0.98352,0.97249,0.21241,0.49818,0.61069,0.000668375,0.000668375,0.000668375
49,429.034,0.20167,0.46338,0.9323,0.95723,0.9689,0.98797,0.97261,0.23321,0.31114,0.64619,0.000656,0.000656,0.000656
50,438.091,0.20862,0.491,0.93973,0.96643,0.97489,0.98873,0.9782,0.19226,0.29472,0.60379,0.000643625,0.000643625,0.000643625
51,447.138,0.20883,0.45283,0.93445,0.98039,0.98502,0.99316,0.98051,0.24691,0.23906,0.66439,0.00063125,0.00063125,0.00063125
52,456.186,0.20306,0.44828,0.93007,0.95335,0.92361,0.99097,0.98291,0.19423,0.35018,0.6181,0.000618875,0.000618875,0.000618875
53,465.161,0.19668,0.45771,0.93358,0.95825,0.95608,0.98857,0.98283,0.16466,0.25891,0.56753,0.0006065,0.0006065,0.0006065
54,475.091,0.20279,0.43342,0.92964,0.94517,0.88796,0.97571,0.97307,0.22284,0.45518,0.63,0.000594125,0.000594125,0.000594125
55,483.524,0.20344,0.44117,0.93244,0.97016,0.96564,0.99088,0.98665,0.18929,0.23893,0.58675,0.00058175,0.00058175,0.00058175
56,491.634,0.1958,0.43918,0.93259,0.96862,0.97415,0.98928,0.9819,0.18869,0.23143,0.59872,0.000569375,0.000569375,0.000569375
57,500.09,0.18387,0.43796,0.92865,0.87871,0.91414,0.98618,0.98009,0.15617,0.4065,0.56128,0.000557,0.000557,0.000557
58,508.563,0.19527,0.41774,0.93432,0.95904,0.94732,0.98864,0.98677,0.15549,0.29095,0.56732,0.000544625,0.000544625,0.000544625
59,516.989,0.19571,0.42674,0.92757,0.96156,0.98174,0.99306,0.98318,0.17674,0.22771,0.58942,0.00053225,0.00053225,0.00053225
60,525.549,0.19809,0.45072,0.92661,0.89685,0.94177,0.99436,0.98819,0.14798,0.27809,0.54796,0.000519875,0.000519875,0.000519875
61,533.906,0.18264,0.42643,0.92927,0.97075,0.98577,0.99108,0.98762,0.15915,0.18443,0.56402,0.0005075,0.0005075,0.0005075
62,542.842,0.18425,0.40946,0.92477,0.94705,0.89562,0.97603,0.97485,0.18153,0.38632,0.58569,0.000495125,0.000495125,0.000495125
63,552.032,0.18347,0.42513,0.91869,0.9892,0.97901,0.98949,0.9862,0.15835,0.22771,0.56142,0.00048275,0.00048275,0.00048275
64,560.667,0.18506,0.38592,0.91781,0.7575,0.84804,0.91998,0.91433,0.17367,0.77032,0.58598,0.000470375,0.000470375,0.000470375
65,569.228,0.18413,0.37214,0.92456,0.83053,0.95251,0.98647,0.98384,0.19112,0.5453,0.58991,0.000458,0.000458,0.000458
66,577.587,0.18955,0.3538,0.92664,0.98949,0.98317,0.99198,0.98591,0.15594,0.16458,0.55743,0.000445625,0.000445625,0.000445625
67,586.652,0.18934,0.37461,0.92197,0.98645,0.98473,0.98733,0.97929,0.14501,0.16615,0.5528,0.00043325,0.00043325,0.00043325
68,596.05,0.17935,0.36956,0.92482,0.98855,0.98118,0.98434,0.97767,0.14637,0.1657,0.54642,0.000420875,0.000420875,0.000420875
69,604.538,0.17986,0.37431,0.92164,0.98611,0.97829,0.99274,0.98544,0.18371,0.17425,0.5811,0.0004085,0.0004085,0.0004085
70,613.405,0.181,0.35989,0.92172,0.97531,0.9756,0.99021,0.98479,0.15453,0.21856,0.55817,0.000396125,0.000396125,0.000396125
71,622.226,0.18344,0.39455,0.9228,0.9356,0.91221,0.98384,0.98139,0.19138,0.38602,0.60249,0.00038375,0.00038375,0.00038375
72,630.907,0.18036,0.36193,0.91476,0.99047,0.98127,0.98575,0.98289,0.13157,0.18302,0.53662,0.000371375,0.000371375,0.000371375
73,638.997,0.17408,0.36084,0.91949,0.97318,0.98079,0.98423,0.97882,0.14687,0.21804,0.54997,0.000359,0.000359,0.000359
74,647.503,0.17643,0.34932,0.92004,0.97895,0.97392,0.98709,0.98237,0.1598,0.19612,0.57019,0.000346625,0.000346625,0.000346625
75,656.59,0.17709,0.32872,0.92409,0.90777,0.95295,0.9876,0.98196,0.14205,0.25892,0.54968,0.00033425,0.00033425,0.00033425
76,665.099,0.17117,0.35026,0.92362,0.85245,0.9434,0.98319,0.97683,0.15708,0.409,0.5641,0.000321875,0.000321875,0.000321875
77,673.795,0.17795,0.3463,0.93191,0.98085,0.97775,0.99153,0.98098,0.20137,0.21169,0.61008,0.0003095,0.0003095,0.0003095
78,682.015,0.16878,0.3307,0.91223,0.97917,0.98418,0.99414,0.98526,0.17307,0.16132,0.57745,0.000297125,0.000297125,0.000297125
79,690.322,0.16875,0.31528,0.92045,0.96834,0.97032,0.99153,0.98525,0.15703,0.17787,0.56242,0.00028475,0.00028475,0.00028475
80,698.518,0.16449,0.33476,0.91299,0.97833,0.9823,0.99261,0.98841,0.15572,0.18099,0.55662,0.000272375,0.000272375,0.000272375
81,707.516,0.16434,0.32226,0.9203,0.97549,0.973,0.98973,0.98336,0.14994,0.16559,0.55132,0.00026,0.00026,0.00026
82,715.579,0.15423,0.31517,0.91066,0.97817,0.98297,0.99185,0.98702,0.14151,0.19168,0.54151,0.000247625,0.000247625,0.000247625
83,723.829,0.16085,0.35664,0.91099,0.97798,0.98205,0.99316,0.98635,0.14226,0.17919,0.54464,0.00023525,0.00023525,0.00023525
84,731.884,0.15895,0.31853,0.9153,0.98918,0.98141,0.99458,0.99179,0.17062,0.15526,0.56206,0.000222875,0.000222875,0.000222875
85,740.601,0.16647,0.32005,0.91583,0.96905,0.99596,0.995,0.99039,0.1521,0.16283,0.55055,0.0002105,0.0002105,0.0002105
86,749.074,0.16294,0.32237,0.91009,0.97909,0.98699,0.99458,0.99281,0.12291,0.15397,0.53047,0.000198125,0.000198125,0.000198125
87,757.591,0.15923,0.31924,0.91509,0.99538,0.97398,0.995,0.99126,0.121,0.1349,0.52473,0.00018575,0.00018575,0.00018575
88,766.337,0.15803,0.29683,0.91219,0.97596,0.9973,0.995,0.9894,0.1263,0.13306,0.52865,0.000173375,0.000173375,0.000173375
89,774.233,0.15381,0.31716,0.90783,0.98295,0.99274,0.99458,0.99137,0.12758,0.1405,0.52797,0.000161,0.000161,0.000161
90,782.064,0.15749,0.30471,0.91149,0.98824,0.98184,0.99397,0.9885,0.12701,0.13372,0.52838,0.000148625,0.000148625,0.000148625
91,811.926,0.11351,0.18122,0.91311,0.99704,0.98142,0.99458,0.98997,0.14114,0.13508,0.54034,0.00013625,0.00013625,0.00013625
92,820.219,0.09585,0.14981,0.9189,0.94889,0.99393,0.995,0.99359,0.1277,0.1576,0.53113,0.000123875,0.000123875,0.000123875
93,827.964,0.09366,0.14424,0.91118,0.98825,0.99468,0.995,0.99218,0.13864,0.1477,0.53679,0.0001115,0.0001115,0.0001115
94,835.986,0.08848,0.12513,0.91454,0.98082,0.98102,0.99458,0.98963,0.13973,0.17454,0.53906,9.9125e-05,9.9125e-05,9.9125e-05
95,843.795,0.09496,0.1176,0.91389,0.98898,0.9824,0.9942,0.98949,0.14893,0.15938,0.55005,8.675e-05,8.675e-05,8.675e-05
96,852.49,0.08937,0.11689,0.90039,0.98794,0.98289,0.99458,0.99025,0.13184,0.13421,0.53149,7.4375e-05,7.4375e-05,7.4375e-05
97,860.597,0.09113,0.11937,0.89573,0.98902,0.97136,0.99458,0.99166,0.13358,0.13346,0.53175,6.2e-05,6.2e-05,6.2e-05
98,869.461,0.08627,0.11804,0.90696,0.98198,0.98287,0.99397,0.99235,0.12606,0.13659,0.52453,4.9625e-05,4.9625e-05,4.9625e-05
99,877.128,0.08697,0.10118,0.89301,0.98323,0.98159,0.98918,0.9876,0.1182,0.15588,0.52056,3.725e-05,3.725e-05,3.725e-05
100,884.872,0.08601,0.10509,0.9003,0.98248,0.9824,0.99225,0.99087,0.11449,0.15571,0.51725,2.4875e-05,2.4875e-05,2.4875e-05
